Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Processed,3861,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,17,392,0,Medium,false,
Processed,3862,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,8,392,0,Medium,false,
Processed,3863,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,9,392,0,Medium,false,
Processed,3864,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,8,392,0,Medium,false,
Processed,3865,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,6,392,0,Medium,false,
Processed,3866,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,3867,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,3868,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,10,393,0,Medium,false,
Processed,3869,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/,304,Not Modified,4,393,0,Medium,false,
Processed,3870,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,22,392,0,Medium,false,
Processed,3871,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,13,392,0,Medium,false,
Processed,3872,Wed Aug 06 10:41:32 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,3873,Wed Aug 06 10:41:33 CDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,5,391,0,Medium,false,
Processed,3874,Wed Aug 06 10:41:33 CDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,7,394,0,Medium,false,
Processed,3875,Wed Aug 06 10:41:33 CDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,8,392,0,Medium,false,
Processed,3876,Wed Aug 06 10:41:33 CDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,5,393,0,Medium,false,
Processed,3877,Wed Aug 06 10:41:33 CDT 2025,GET,http://localhost:3000/,304,Not Modified,5,393,0,Medium,false,
Processed,3878,Wed Aug 06 10:41:33 CDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,8,393,0,Medium,false,
Processed,3879,Wed Aug 06 10:41:33 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02tuN&sid=_E-5qxhMkTQaF6XaAAAs,200,OK,244,229,1,Medium,false,
Processed,3880,Wed Aug 06 10:41:33 CDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,13,391,0,Medium,false,
Processed,3881,Wed Aug 06 10:41:34 CDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,3,394,0,Medium,false,
Processed,3882,Wed Aug 06 10:41:34 CDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,6,392,0,Medium,false,
Processed,3883,Wed Aug 06 10:41:34 CDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,4,393,0,Medium,false,
Processed,3884,Wed Aug 06 10:41:34 CDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,4,393,0,Medium,false,
Processed,3885,Wed Aug 06 10:41:37 CDT 2025,GET,http://localhost:3000/tutorial.js,200,OK,13,481,36237,Medium,false,
Processed,3886,Wed Aug 06 10:41:37 CDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,7,392,0,Medium,false,
Processed,3887,Wed Aug 06 10:41:37 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02umn,200,OK,2,230,96,Low,false,
Processed,3888,Wed Aug 06 10:41:37 CDT 2025,GET,http://localhost:3000/assets/public/images/hackingInstructor.png,200,OK,13,427,824,Medium,false,
Processed,3889,Wed Aug 06 10:41:37 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,28,306,0,Medium,false,
Processed,3890,Wed Aug 06 10:41:37 CDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,44,304,0,Medium,false,
Processed,3891,Wed Aug 06 10:41:37 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,32,306,0,Medium,false,
Processed,3892,Wed Aug 06 10:41:38 CDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,90,306,0,Medium,false,
Processed,3893,Wed Aug 06 10:41:38 CDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,27,304,0,Medium,false,
Processed,3894,Wed Aug 06 10:41:38 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,6,389,21730,Medium,false,
Processed,3895,Wed Aug 06 10:41:38 CDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,284,305,0,Medium,false,
Processed,3896,Wed Aug 06 10:41:38 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,22,306,0,Medium,false,
Processed,3897,Wed Aug 06 10:41:38 CDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,99,386,696,Medium,false,
Processed,3898,Wed Aug 06 10:41:38 CDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,4,393,0,Medium,false,
Processed,3899,Wed Aug 06 10:41:38 CDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,3,392,0,Medium,false,
Processed,3900,Wed Aug 06 10:41:38 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02vBh,200,OK,6,230,96,Low,false,
Processed,3901,Wed Aug 06 10:41:39 CDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,46,306,0,Medium,false,
Processed,3902,Wed Aug 06 10:41:39 CDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,21,306,0,Medium,false,
Processed,3903,Wed Aug 06 10:41:39 CDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,20,304,0,Medium,false,
Processed,3904,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,14,306,0,Medium,false,
Processed,3905,Wed Aug 06 10:41:40 CDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02vUV&sid=Ls6ykv4UJ_c2HRzvAAAv,200,OK,19,213,2,Medium,false,
Processed,3906,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,97,305,0,Medium,false,
Processed,3907,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/rest/languages,200,OK,111,388,4719,Medium,false,
Processed,3908,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,56,304,0,Medium,false,
Processed,3909,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02vV1&sid=Ls6ykv4UJ_c2HRzvAAAv,200,OK,67,230,32,Medium,false,
Processed,3910,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=Ls6ykv4UJ_c2HRzvAAAv,101,Switching Protocols,57,129,0,Medium,false,
Processed,3911,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,47,306,0,Medium,false,
Processed,3912,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,21,389,21730,Medium,false,
Processed,3913,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,14,389,21730,Medium,false,
Processed,3914,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,492,305,0,Medium,false,
Processed,3915,Wed Aug 06 10:41:40 CDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,7,393,0,Medium,false,
Processed,3916,Wed Aug 06 10:41:41 CDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,52,306,0,Medium,false,
Processed,3917,Wed Aug 06 10:41:41 CDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,104,306,0,Medium,false,
Processed,3918,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,5,392,0,Medium,false,
Processed,3919,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,13,392,0,Medium,false,
Processed,3920,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,5,392,0,Medium,false,
Processed,3921,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,14,392,0,Medium,false,
Processed,3922,Wed Aug 06 10:41:42 CDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02w02&sid=knoFtXpwcBgaodFaAAAw,200,OK,15,213,2,Medium,false,
Processed,3923,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,3,392,0,Medium,false,
Processed,3924,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,3,392,0,Medium,false,
Processed,3925,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02w0l&sid=knoFtXpwcBgaodFaAAAw,200,OK,3,230,32,Medium,false,
Processed,3926,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=knoFtXpwcBgaodFaAAAw,101,Switching Protocols,4,129,0,Medium,false,
Processed,3927,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,3928,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,14,392,0,Medium,false,
Processed,3929,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,5,393,0,Medium,false,
Processed,3930,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,5,392,0,Medium,false,
Processed,3931,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,11,392,0,Medium,false,
Processed,3932,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,3933,Wed Aug 06 10:41:42 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02wA8&sid=Ls6ykv4UJ_c2HRzvAAAv,200,OK,194,229,1,Medium,false,
Processed,3934,Wed Aug 06 10:41:43 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02wFt&sid=Ls6ykv4UJ_c2HRzvAAAv,200,OK,12,229,1,Medium,false,
Processed,3935,Wed Aug 06 10:41:43 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,24,306,0,Medium,false,
Processed,3936,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/,304,Not Modified,4,393,0,Medium,false,
Processed,3937,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,8,392,0,Medium,false,
Processed,3938,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,13,392,0,Medium,false,
Processed,3939,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,6,392,0,Medium,false,
Processed,3940,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,11,392,0,Medium,false,
Processed,3941,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,5,392,0,Medium,false,
Processed,3942,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,188,392,0,Medium,false,
Processed,3943,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,15,392,0,Medium,false,
Processed,3944,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,7,393,0,Medium,false,
Processed,3945,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,10,392,0,Medium,false,
Processed,3946,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,11,392,0,Medium,false,
Processed,3947,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,13,391,0,Medium,false,
Processed,3948,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,20,393,0,Medium,false,
Processed,3949,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,11,392,0,Medium,false,
Processed,3950,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,17,394,0,Medium,false,
Processed,3951,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,12,392,0,Medium,false,
Processed,3952,Wed Aug 06 10:41:44 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,12,392,0,Medium,false,
Processed,3953,Wed Aug 06 10:41:45 CDT 2025,GET,http://localhost:3000/,304,Not Modified,18,393,0,Medium,false,
Processed,3954,Wed Aug 06 10:41:45 CDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,14,393,0,Medium,false,
Processed,3955,Wed Aug 06 10:41:45 CDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,28,391,0,Medium,false,
Processed,3956,Wed Aug 06 10:41:45 CDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,10,392,0,Medium,false,
Processed,3957,Wed Aug 06 10:41:45 CDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,15,394,0,Medium,false,
Processed,3958,Wed Aug 06 10:41:45 CDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,6,393,0,Medium,false,
Processed,3959,Wed Aug 06 10:41:45 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02wqk&sid=knoFtXpwcBgaodFaAAAw,200,OK,459,229,1,Medium,false,
Processed,3960,Wed Aug 06 10:41:46 CDT 2025,GET,http://localhost:3000/,304,Not Modified,5,393,0,Medium,false,
Processed,3961,Wed Aug 06 10:41:46 CDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,7,393,0,Medium,false,
Processed,3962,Wed Aug 06 10:41:47 CDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,6,391,0,Medium,false,
Processed,3963,Wed Aug 06 10:41:47 CDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,3,392,0,Medium,false,
Processed,3964,Wed Aug 06 10:41:47 CDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,9,394,0,Medium,false,
Processed,3965,Wed Aug 06 10:41:47 CDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,5,393,0,Medium,false,
Processed,3966,Wed Aug 06 10:41:47 CDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,5,393,0,Medium,false,
Processed,3967,Wed Aug 06 10:41:47 CDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,17,392,0,Medium,false,
Processed,3968,Wed Aug 06 10:41:47 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02xOb,200,OK,14,230,96,Low,false,
Processed,3969,Wed Aug 06 10:41:48 CDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,7,392,0,Medium,false,
Processed,3970,Wed Aug 06 10:41:48 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02xa8,200,OK,14,230,96,Low,false,
Processed,3971,Wed Aug 06 10:41:48 CDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,14,304,0,Medium,false,
Processed,3972,Wed Aug 06 10:41:48 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,34,306,0,Medium,false,
Processed,3973,Wed Aug 06 10:41:48 CDT 2025,GET,http://localhost:3000/rest/admin/application-version,200,OK,42,384,20,Medium,false,
Processed,3974,Wed Aug 06 10:41:48 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,64,389,21730,Medium,false,
Processed,3975,Wed Aug 06 10:41:48 CDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,220,306,0,Medium,false,
Processed,3976,Wed Aug 06 10:41:48 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,123,306,0,Medium,false,
Processed,3977,Wed Aug 06 10:41:48 CDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,410,386,696,Medium,false,
Processed,3978,Wed Aug 06 10:41:49 CDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,33,393,0,Medium,false,
Processed,3979,Wed Aug 06 10:41:48 CDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,510,305,0,Medium,false,
Processed,3980,Wed Aug 06 10:41:49 CDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,11,304,0,Medium,false,
Processed,3981,Wed Aug 06 10:41:50 CDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,90,306,0,Medium,false,
Processed,3982,Wed Aug 06 10:41:50 CDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,112,306,0,Medium,false,
Processed,3983,Wed Aug 06 10:41:50 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,21,306,0,Medium,false,
Processed,3984,Wed Aug 06 10:41:50 CDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,79,305,0,Medium,false,
Processed,3985,Wed Aug 06 10:41:50 CDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,8,304,0,Medium,false,
Processed,3986,Wed Aug 06 10:41:50 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,27,389,21730,Medium,false,
Processed,3987,Wed Aug 06 10:41:50 CDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,105,306,0,Medium,false,
Processed,3988,Wed Aug 06 10:41:50 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,27,306,0,Medium,false,
Processed,3989,Wed Aug 06 10:41:50 CDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,115,305,0,Medium,false,
Processed,3990,Wed Aug 06 10:41:50 CDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,4,393,0,Medium,false,
Processed,3991,Wed Aug 06 10:41:51 CDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02y9Y&sid=VgeQgMrtRrzP-YjvAAAz,200,OK,3,213,2,Medium,false,
Processed,3992,Wed Aug 06 10:41:51 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=VgeQgMrtRrzP-YjvAAAz,101,Switching Protocols,5,129,0,Medium,false,
Processed,3993,Wed Aug 06 10:41:51 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02yAQ&sid=VgeQgMrtRrzP-YjvAAAz,200,OK,4,230,32,Medium,false,
Processed,3994,Wed Aug 06 10:41:51 CDT 2025,GET,http://localhost:3000/font-mfizz.woff,200,OK,10,430,40904,Medium,false,
Processed,3995,Wed Aug 06 10:41:52 CDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,8,392,0,Medium,false,
Processed,3996,Wed Aug 06 10:41:52 CDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,69,306,0,Medium,false,
Processed,3997,Wed Aug 06 10:41:52 CDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,102,306,0,Medium,false,
Processed,3998,Wed Aug 06 10:41:52 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02ySj,200,OK,4,230,96,Low,false,
Processed,3999,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=hwhg2FnsMVN0kuT0AAA0,101,Switching Protocols,6,129,0,Medium,false,
Processed,4000,Wed Aug 06 10:41:53 CDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02yiL&sid=hwhg2FnsMVN0kuT0AAA0,200,OK,9,213,2,Medium,false,
Processed,4001,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=PY02yi_&sid=hwhg2FnsMVN0kuT0AAA0,200,OK,3,230,32,Medium,false,
Processed,4002,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,5,304,0,Medium,false,
Processed,4003,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,22,306,0,Medium,false,
Processed,4004,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,19,304,0,Medium,false,
Processed,4005,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,29,306,0,Medium,false,
Processed,4006,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/rest/languages,200,OK,165,388,4719,Medium,false,
Processed,4007,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,26,389,21730,Medium,false,
Processed,4008,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,37,306,0,Medium,false,
Processed,4009,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,345,305,0,Medium,false,
Processed,4010,Wed Aug 06 10:41:53 CDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,209,386,696,Medium,false,
Processed,4011,Wed Aug 06 10:41:54 CDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,5,393,0,Medium,false,
Processed,4012,Wed Aug 06 10:41:54 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,6,392,0,Medium,false,
Processed,4013,Wed Aug 06 10:41:54 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,3,392,0,Medium,false,
Processed,4014,Wed Aug 06 10:41:54 CDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,6,392,0,Medium,false,
Processed,4015,Wed Aug 06 10:41:54 CDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,14,392,0,Medium,false,
Processed,4016,Wed Aug 06 10:41:54 CDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,4,392,0,Medium,false,
Processed,4017,Wed Aug 06 10:41:54 CDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,11,392,0,Medium,false,
Processed,4018,Wed Aug 06 10:41:54 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,16,392,0,Medium,false,
Processed,4019,Wed Aug 06 10:41:54 CDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,65,306,0,Medium,false,
Processed,4020,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,18,306,0,Medium,false,
Processed,4021,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,16,392,0,Medium,false,
Processed,4022,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,4,393,0,Medium,false,
Processed,4023,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,15,392,0,Medium,false,
Processed,4024,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,9,392,0,Medium,false,
Processed,4025,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,9,392,0,Medium,false,
Processed,4026,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,19,392,0,Medium,false,
Processed,4027,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,7,392,0,Medium,false,
Processed,4028,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,5,392,0,Medium,false,
Processed,4029,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,10,392,0,Medium,false,
Processed,4030,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,16,392,0,Medium,false,
Processed,4031,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,10,392,0,Medium,false,
Processed,4032,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,4033,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,12,392,0,Medium,false,
Processed,4034,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,14,393,0,Medium,false,
Processed,4035,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,8,392,0,Medium,false,
Processed,4036,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,5,392,0,Medium,false,
Processed,4037,Wed Aug 06 10:41:55 CDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,25,392,0,Medium,false,
